id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,birth_order,total_siblings,sibling_data_count
237523,Q193406,237523,Pocahontas,Pocahontas,DIPLOMAT,0.0,F,,False,61,30.506152140717106,Werowocomoco,37.412,-76.649,4545445.0,United States,1595-01-01,1595.0,Gravesend,51.4415,0.3685,312859.0,United Kingdom,,1617.0,werowocomoco,gravesend,False,15.10578073044949,22.0,557407,2.115346141560201,85.498686,2,2,1
21210,Q7085,21210,Niels_Bohr,Niels Bohr,PHYSICIST,0.0,M,,False,141,30.501919626347046,Copenhagen,55.67611111,12.56833333,5166.0,Denmark,1885-10-07,1885.0,Copenhagen,55.67611111,12.56833333,5166.0,Denmark,1962-11-18,1962.0,copenhagen,copenhagen,False,14.462307921278748,77.0,556296,4.629223257684409,85.486823,1,2,1
23427012,Q83322,23427012,Guru_Nanak,Guru Nanak,RELIGIOUS FIGURE,0.0,M,,False,94,30.492391393557934,Punjab,31.0,74.0,24717.0,Pakistan,1469-04-15,1469.0,"Kartarpur, Pakistan",32.08,75.01,5737961.0,Pakistan,1539-09-22,1539.0,punjab,kartarpur-pakistan,False,19.991268520217474,70.0,172836,3.088791668929721,85.460119,2,2,1
23791,Q108316,23791,Pope_Alexander_VI,Pope Alexander VI,RELIGIOUS FIGURE,0.0,M,,False,90,30.491724825871675,Valencia,39.47,-0.37638889,63861.0,Spain,1431-01-01,1431.0,Papal States,41.9,12.4875,59534.0,Italy,1503-08-18,1503.0,valencia,papal-states,False,9.762335720340667,72.0,986672,3.857205567074793,85.458251,1,3,2
66069,Q57287,66069,Harald_V_of_Norway,Harald V of Norway,POLITICIAN,0.0,M,,True,90,30.48778147912328,Skaugum,59.85409444,10.44304167,2315375.0,Norway,1937-02-21,1937.0,,,,,,,,skaugum,,False,19.16039655019989,88.0,559701,2.4166990995486595,85.447199,3,3,2
7575091,Q44412,7575091,Hans_Christian_Ørsted,Hans Christian Ørsted,PHYSICIST,0.0,M,,False,90,30.47673355049759,Rudkøbing,54.93685,10.70966,144338.0,Denmark,1777-08-14,1777.0,Copenhagen,55.67611111,12.56833333,5166.0,Denmark,1851-03-09,1851.0,rudkobing,copenhagen,False,30.480598189623624,74.0,88566,2.0661107466904416,85.416235,1,3,2
19848,Q9021,19848,Max_Planck,Max Planck,PHYSICIST,0.0,M,,False,147,30.474949556610227,Kiel,54.32333333,10.13944444,59673.0,Germany,1858-04-23,1858.0,Göttingen,51.53388889,9.93555556,23307013.0,Germany,1947-10-04,1947.0,kiel,gottingen,False,15.794137258425296,89.0,368711,4.640461417288684,85.411235,3,4,3
50151,Q765165,50151,Leonid_Brezhnev,Leonid Brezhnev,POLITICIAN,0.0,M,,False,114,30.464749310672733,Yekaterinoslav Governorate,48.45,34.9833,6504771.0,Ukraine,1906-12-19,1906.0,"Zarechye, Zarechye Work Settlement, Odintsovsky District, Moscow Oblast",55.6883,37.3966,59352830.0,Russia,1982-11-10,1982.0,yekaterinoslav-governorate,zarechye-zarechye-work-settlement-odintsovsky-district-moscow-oblast,False,11.097874299183577,76.0,1488959,4.402406902251372,85.382647,1,2,1
32387701,Q47102,32387701,Joseph_Smith,Joseph Smith,RELIGIOUS FIGURE,0.0,M,,False,94,30.450369306052792,"Sharon, Vermont",43.77361111,-72.44388889,137466.0,United States,1805-12-23,1805.0,"Carthage, Illinois",40.41444444,-91.13333333,111255.0,United States,1844-06-27,1844.0,sharon-vermont,carthage-illinois,False,15.145491049834428,39.0,514197,3.0424636217461853,85.342345,3,7,6
46426,Q41833,46426,Basil_II,Basil II,POLITICIAN,0.0,M,,False,66,30.444944990753527,Constantinople,41.0125,28.98,5646.0,Türkiye,0958-01-01,958.0,Constantinople,41.0125,28.98,5646.0,Türkiye,1025-12-15,1025.0,constantinople,constantinople,False,21.092896860629278,67.0,181881,1.8705588302770424,85.327142,1,3,2
37325,Q172248,37325,Brutus_the_Younger,Brutus the Younger,POLITICIAN,0.0,M,,False,63,30.443048811029875,Rome,41.89333333,12.48277778,25458.0,Italy,0085-01-01 BC,-85.0,Philippi,41.01305556,24.28638889,24425.0,Greece,0042-10-23 BC,-42.0,rome,philippi,False,16.53338113872007,43.0,395396,2.2807828298016664,85.321828,3,4,3
49562,Q80504,49562,Nicolae_Ceaușescu,Nicolae Ceaușescu,POLITICIAN,0.0,M,,False,99,30.44212354947709,Scornicești,44.57,24.55,1098650.0,Romania,1918-01-26,1918.0,Târgoviște,44.92444444,25.45722222,370027.0,Romania,1989-12-25,1989.0,scornicesti,targoviste,False,12.522933696309176,71.0,1456137,3.9167826284229834,85.319235,1,2,1
804581,Q4583,804581,Anne_Frank,Anne Frank,WRITER,0.0,F,,False,127,30.437680255729347,Frankfurt,50.11055556,8.68222222,10992.0,Germany,1929-06-12,1929.0,Bergen-Belsen concentration camp,52.75777778,9.90777778,150011.0,Germany,1945-02-01,1945.0,frankfurt,bergen-belsen-concentration-camp,False,10.26382487910542,16.0,1832576,5.061482799959313,85.306782,3,3,2
11891,Q3335,11891,George_Orwell,George Orwell,WRITER,0.0,M,,False,145,30.427224763272832,Motihari,26.65,84.91666667,1702763.0,India,1903-06-25,1903.0,London,51.50722222,-0.1275,17867.0,United Kingdom,1950-01-21,1950.0,motihari,london,False,11.174483866785293,47.0,1071507,5.492886673947214,85.277478,2,3,2
38889,Q57124,38889,"Sigismund,_Holy_Roman_Emperor","Sigismund, Holy Roman Emperor",POLITICIAN,0.0,M,,False,66,30.417831090758703,Free Imperial City of Nuremberg,49.45,11.08333333,28216690.0,Germany,1368-02-15,1368.0,Znojmo,48.85555556,16.04888889,248697.0,Czechia,1437-12-09,1437.0,free-imperial-city-of-nuremberg,znojmo,False,11.98175308642175,69.0,803167,2.738631409024745,85.251151,6,9,8
10287,Q34479,10287,Hirohito,Hirohito,POLITICIAN,0.0,M,,False,135,30.41691146636301,Tōgū Palace,35.67805556,139.72472222,15761679.0,Japan,1901-04-29,1901.0,Fukiage Palace,35.6843027,139.748441,64526969.0,Japan,1989-01-07,1989.0,togu-palace,fukiage-palace,False,9.988642669420155,88.0,1414378,5.133738217387913,85.248573,1,4,3
20713,Q82674,20713,Mary_I_of_England,Mary I of England,POLITICIAN,0.0,F,,False,89,30.40816172446696,Palace of Placentia,51.48222222,-0.00666667,340025.0,United Kingdom,1516-02-18,1516.0,St James's Palace,51.50472222,-0.13777778,347356.0,United Kingdom,1558-11-17,1558.0,palace-of-placentia,st-jamess-palace,False,8.870536255158884,42.0,1366943,4.690602684499287,85.224051,6,11,10
5884,Q5686,5884,Charles_Dickens,Charles Dickens,WRITER,0.0,M,,False,169,30.40053812721212,Portsmouth,50.80583333,-1.08722222,24207.0,United Kingdom,1812-02-07,1812.0,"Higham, Kent",51.415,0.463,903987.0,United Kingdom,1870-06-09,1870.0,portsmouth,higham-kent,False,8.887020807336487,58.0,1004820,6.794522982286145,85.202684,1,5,4
77062,Q737533,77062,Louis_XIII_of_France,Louis XIII of France,POLITICIAN,0.0,M,,False,84,30.397640446002917,Palace of Fontainebleau,48.40222222,2.70055556,81886.0,France,1601-09-27,1601.0,Saint-Germain-en-Laye,48.8989,2.0938,75952.0,France,1643-05-14,1643.0,palace-of-fontainebleau,saint-germain-en-laye,False,12.341941760006405,42.0,660663,3.50769545489912,85.194563,4,12,11
53021034,Q494660,53021034,Selim_I,Selim I,POLITICIAN,58.13526436888439,M,,False,81,30.375627789028687,Amasya,40.65,35.83305556,1325621.0,Türkiye,1470-10-10,1470.0,Çorlu,41.15,27.8,2775818.0,Türkiye,1520-09-22,1520.0,amasya,corlu,False,11.055677862433363,50.0,813120,3.708712944357417,85.132869,4,4,3
13578,Q25973,13578,Hermann_Hesse,Hermann Hesse,WRITER,0.0,M,,False,114,30.372845261861663,Calw,48.71666667,8.73333333,106505.0,Germany,1877-07-02,1877.0,Montagnola,45.98333333,8.91666667,1821112.0,Switzerland,1962-08-09,1962.0,calw,montagnola,False,13.918514092652384,85.0,619999,3.699476295370865,85.12507,1,2,1
159275,Q4441,159275,Emily_Dickinson,Emily Dickinson,WRITER,0.0,F,,False,99,30.371809598042045,"Amherst, Massachusetts",42.38333333,-72.51666667,49813.0,United States,1830-12-10,1830.0,"Amherst, Massachusetts",42.38333333,-72.51666667,49813.0,United States,1886-05-15,1886.0,amherst-massachusetts,amherst-massachusetts,False,19.051687802392134,56.0,275140,2.833299658478484,85.122168,2,3,2
142721,Q1463,142721,Ferdinand_Marcos,Ferdinand Marcos,POLITICIAN,0.0,M,,False,127,30.3715347532165,Sarrat,18.1578,120.6447,2068091.0,Philippines,1917-09-11,1917.0,Honolulu,21.30694444,-157.85833333,13887.0,United States,1989-09-28,1989.0,sarrat,honolulu,False,19.33900664714823,72.0,307451,3.506444029413355,85.121398,2,3,2
14995351,Q2831,14995351,Michael_Jackson,Michael Jackson,MUSICIAN,0.0,M,michaeljackson,False,279,30.369860306922572,"Gary, Indiana",41.59555556,-87.34527778,12650.0,United States,1958-08-29,1958.0,Los Angeles,34.05,-118.25,18110.0,United States,2009-06-25,2009.0,gary-indiana,los-angeles,False,10.227264306108856,51.0,3784843,8.143638475471784,85.116705,8,10,9
62581,Q7721,62581,Napoleon_III,Napoleon III,POLITICIAN,0.0,M,,False,109,30.34821763219855,Paris,48.85666667,2.35222222,22989.0,France,1808-04-20,1808.0,Chislehurst,51.412,0.075,93929.0,United Kingdom,1873-01-09,1873.0,paris,chislehurst,False,9.856005121849629,65.0,1246699,4.606302238211548,85.056047,3,4,3
26199,Q926,26199,Roald_Amundsen,Roald Amundsen,EXPLORER,0.0,M,,False,160,30.32563156447,"Borge, Østfold",59.2278,11.0433,7438476.0,Norway,1872-07-16,1872.0,Arctic Ocean,90.0,0.0,18951556.0,,1928-06-18,1928.0,borge-ostfold,arctic-ocean,False,14.15266215651338,56.0,384930,5.023024564836477,84.992746,2,2,1
9428,Q23434,9428,Ernest_Hemingway,Ernest Hemingway,WRITER,0.0,M,,False,151,30.32335635829693,"Oak Park, Illinois",41.88833333,-87.78944444,111027.0,United States,1899-07-21,1899.0,"Ketchum, Idaho",43.68111111,-114.37166667,110623.0,United States,1961-07-02,1961.0,oak-park-illinois,ketchum-idaho,False,9.91291542928525,62.0,1251160,6.21584668059271,84.986369,2,6,5
5042706,Q19673,5042706,Al_Gore,Al Gore,POLITICIAN,0.0,M,algore,True,106,30.319213268639142,"Washington, D.C.",38.90472222,-77.01638889,108956.0,United States,1948-03-31,1948.0,,,,,,,,washington-dc,,False,21.82117555826452,77.0,431007,2.4736616656638564,84.974758,2,2,1
25605367,Q43915,25605367,"Otto_I,_Holy_Roman_Emperor","Otto I, Holy Roman Emperor",POLITICIAN,0.0,M,,False,83,30.317068594277924,"Wallhausen, Saxony-Anhalt",51.46083333,11.20722222,13267332.0,Germany,0912-11-23,912.0,Memleben,51.28333333,11.56666667,7719139.0,Germany,0973-05-07,973.0,wallhausen-saxony-anhalt,memleben,False,14.758222492749006,61.0,343798,3.1109093763618847,84.968747,3,8,7
161570,Q187447,161570,Pablo_Escobar,Pablo Escobar,MAFIOSO,0.0,M,,False,99,30.31364965459388,Rionegro,6.15354722,-75.37425,2513997.0,Colombia,1949-12-01,1949.0,Medellín,6.23083333,-75.59055556,340197.0,Colombia,1993-12-02,1993.0,rionegro,medellin,False,11.185424636494858,44.0,3384413,3.913640275631883,84.959165,2,3,2
70718,Q7996,70718,Ivan_the_Terrible,Ivan the Terrible,POLITICIAN,0.0,M,,False,104,30.30942918064016,Moscow,55.75583333,37.61722222,19004.0,Russia,1530-08-25,1530.0,Moscow,55.75583333,37.61722222,19004.0,Russia,,1584.0,moscow,moscow,False,8.16429450375427,54.0,1121129,4.876278770284579,84.947336,1,3,2
37304,Q48301,37304,Martin_Heidegger,Martin Heidegger,PHILOSOPHER,29.95270350543068,M,,False,113,30.29838798843623,Meßkirch,47.99277778,9.1125,1644791.0,Germany,1889-09-26,1889.0,Baden-Württemberg,48.53777778,9.04111111,66401.0,Germany,1976-05-26,1976.0,messkirch,baden-wurttemberg,False,14.370013093007062,87.0,581315,3.6819936185169855,84.916391,1,2,1
23278520,Q34453,23278520,Boris_Yeltsin,Boris Yeltsin,POLITICIAN,0.0,M,,False,135,30.28572977299514,"Butka, Russia",56.71666667,63.78333333,40837298.0,Russia,1931-02-01,1931.0,Moscow,55.75583333,37.61722222,19004.0,Russia,2007-04-23,2007.0,butka-russia,moscow,False,10.862465996585854,76.0,1241186,4.974470149281845,84.880914,1,2,1
13436,Q43067,13436,Heinrich_Himmler,Heinrich Himmler,POLITICIAN,0.0,M,,False,93,30.277235361151927,Munich,48.1375,11.575,19058.0,Germany,1900-10-07,1900.0,Lüneburg,53.2525,10.41444444,149352.0,Germany,1945-05-23,1945.0,munich,luneburg,False,10.703840300536264,45.0,1709036,3.909857630309088,84.857107,2,3,2
75795,Q19943,75795,Juan_Carlos_I_of_Spain,Juan Carlos I of Spain,NOBLEMAN,0.0,M,,True,109,30.26753167230585,Rome,41.89333333,12.48277778,25458.0,Italy,1938-01-05,1938.0,,,,,,,,rome,,False,14.005220726395654,87.0,927900,3.881320480176689,84.829911,2,4,3
30536,Q1407,30536,Tiberius,Tiberius,POLITICIAN,0.0,M,,False,101,30.266683280461216,Rome,41.89333333,12.48277778,25458.0,Italy,0042-11-16 BC,-42.0,Miseno,40.7867,14.0842,9820981.0,Italy,0037-03-16,37.0,rome,miseno,False,10.0771235260747,79.0,701182,4.606684366369798,84.827533,2,2,1
66054,Q203647,66054,Harald_Hardrada,Harald Hardrada,POLITICIAN,0.0,M,,False,56,30.265971044176545,Ringerike (traditional district),60.2917,10.0488,46343981.0,Norway,1015-01-01,1015.0,"Stamford Bridge, East Riding of Yorkshire",53.989,-0.912544,700741.0,United Kingdom,1066-09-25,1066.0,ringerike-traditional-district,stamford-bridge-east-riding-of-yorkshire,False,18.28330850241243,51.0,274497,1.8263093291074988,84.825537,3,3,2
3414021,Q207,3414021,George_W._Bush,George W. Bush,POLITICIAN,0.0,M,GeogreWBush,True,212,30.25885582660841,"New Haven, Connecticut",41.31,-72.92361111,53825.0,United States,1946-07-06,1946.0,,,,,,,,new-haven-connecticut,,False,7.570786915606116,79.0,2197628,8.437535634169429,84.805596,1,6,5
54386,Q34417,54386,Philip_II_of_Spain,Philip II of Spain,POLITICIAN,0.0,M,,False,96,30.25217582473276,Valladolid,41.65277778,-4.72361111,69311.0,Spain,1527-05-21,1527.0,San Lorenzo de El Escorial,40.59361111,-4.14277778,302674.0,Spain,1598-09-13,1598.0,valladolid,san-lorenzo-de-el-escorial,False,9.150159946201972,71.0,876042,4.337219859145276,84.786874,4,8,7
160811,Q152239,160811,"Camilla,_Duchess_of_Cornwall","Camilla, Duchess of Cornwall",NOBLEMAN,0.0,F,,True,75,30.23314757520481,King's College Hospital,51.468,-0.0938,452084.0,United Kingdom,1947-07-17,1947.0,,,,,,,,kings-college-hospital,,False,18.16127342718358,78.0,886237,2.198669569254222,84.733544,1,3,2
47255438,Q57327,47255438,Hassanal_Bolkiah,Hassanal Bolkiah,POLITICIAN,0.0,M,HassanalBolkia4,True,87,30.218182750058222,Bandar Seri Begawan,4.89027778,114.94222222,56611.0,Brunei,1946-07-15,1946.0,,,,,,,,bandar-seri-begawan,,False,20.575482423829897,79.0,438504,2.181141712094175,84.691602,1,5,4
354356,Q177320,354356,Hulagu_Khan,Hulagu Khan,POLITICIAN,0.0,M,,False,76,30.217489845970384,Mongolia,48.0,106.0,19271.0,Mongolia,,1217.0,Zarrineh River,37.24611111,45.83472222,23743408.0,Iran,1265-02-08,1265.0,mongolia,zarrineh-river,False,15.470451039322516,48.0,294778,2.7147786632106627,84.68966,3,6,5
19988,Q131394,19988,Murad_II,Murad II,POLITICIAN,0.0,M,,False,74,30.21018895866768,Amasya,40.65,35.83305556,1325621.0,Türkiye,1404-06-01,1404.0,Edirne,41.67694444,26.55555556,216887.0,Türkiye,1451-02-03,1451.0,amasya,edirne,False,10.510324086471009,47.0,779608,3.164819168330673,84.669198,1,2,1
45592,Q130377,45592,Bartolomeu_Dias,Bartolomeu Dias,EXPLORER,0.0,M,,False,77,30.206351821088063,Kingdom of Portugal,38.7,-9.18333333,9352542.0,Portugal,1450-01-01,1450.0,Cape of Good Hope,-34.35805556,18.47555556,44252.0,South Africa,1500-05-29,1500.0,kingdom-of-portugal,cape-of-good-hope,False,18.72059450453135,50.0,189774,2.65644507489694,84.658444,3,3,2
62114,Q7750,62114,Louis_XVIII_of_France,Louis XVIII of France,POLITICIAN,0.0,M,,False,81,30.20482974955399,Palace of Versailles,48.80480556,2.12033333,53316.0,France,1755-11-17,1755.0,Tuileries Palace,48.86222222,2.3325,559788.0,France,1824-09-16,1824.0,palace-of-versailles,tuileries-palace,False,12.57350875291377,69.0,761273,3.415786967245764,84.654178,6,9,8
239672,Q483783,239672,Sulla,Sulla,POLITICIAN,0.0,M,,False,67,30.202823060809585,Rome,41.89333333,12.48277778,25458.0,Italy,0138-01-01 BC,-138.0,Pozzuoli,40.84444444,14.09333333,875635.0,Italy,,-78.0,rome,pozzuoli,False,16.43118706621839,60.0,288413,2.3630790211781507,84.648554,2,2,1
6140,Q1411,6140,Claudius,Claudius,POLITICIAN,0.0,M,,False,95,30.198520767978188,Lugdunum,45.75972222,4.81944444,596593.0,France,0010-08-01 BC,-10.0,Rome,41.89333333,12.48277778,25458.0,Italy,0054-10-13,54.0,lugdunum,rome,False,11.319728322940447,64.0,531272,4.171387495392746,84.636496,1,3,2
52790,Q7200,52790,Alexander_Pushkin,Alexander Pushkin,WRITER,0.0,M,,False,172,30.19828765458291,Moscow,55.75583333,37.61722222,19004.0,Russia,1799-05-26,1799.0,Saint Petersburg,59.9375,30.30861111,24320051.0,Russia,1837-01-29,1837.0,moscow,saint-petersburg,False,5.94020959083093,38.0,2040634,8.158421583818114,84.635843,2,3,2
133392,Q83309,133392,Johann_Strauss_II,Johann Strauss II,COMPOSER,0.0,M,,False,81,30.19800715964952,Vienna,48.20833333,16.3725,55866.0,Austria,1825-10-25,1825.0,Austria-Hungary,48.2,16.35,2983.0,Austria,1899-06-03,1899.0,vienna,austria-hungary,False,16.023451626433452,74.0,518563,3.0640660232948336,84.635057,1,3,2
62034,Q7197,62034,Simone_de_Beauvoir,Simone de Beauvoir,WRITER,0.0,F,,False,133,30.194909553079924,Paris,48.85666667,2.35222222,22989.0,France,1908-01-09,1908.0,14th arrondissement of Paris,48.83305556,2.32694444,87176.0,France,1986-04-14,1986.0,paris,14th-arrondissement-of-paris,False,11.879324909619267,78.0,737639,4.400771472566209,84.626375,1,2,1
154239,Q47551,154239,Titian,Titian,PAINTER,0.0,M,,False,91,30.19266284729292,Pieve di Cadore,46.43333333,12.36666667,6716387.0,Italy,,1488.0,Venice,45.4375,12.33583333,32616.0,Italy,1576-08-27,1576.0,pieve-di-cadore,venice,False,14.061801087957669,88.0,311988,3.488920127292893,84.620079,2,3,2
32917,Q8704,32917,Walt_Disney,Walt Disney,PRODUCER,0.0,M,,False,170,30.18738768671668,Chicago,41.88194444,-87.62777778,6886.0,United States,1901-12-05,1901.0,"Burbank, California",34.18027778,-118.32833333,107608.0,United States,1966-12-15,1966.0,chicago,burbank-california,False,8.846257903121208,65.0,1190415,6.7605818169905865,84.605294,2,2,1
13621,Q1427,13621,Hadrian,Hadrian,POLITICIAN,0.0,M,,False,96,30.17960310628125,Italica,37.44388889,-6.04666667,1587511.0,Spain,0076-01-24,76.0,Naples,40.83333333,14.25,55880.0,Italy,0138-07-10,138.0,italica,naples,False,10.50186234136824,62.0,621640,4.371940931452236,84.583476,2,2,1
63742,Q22670,63742,Friedrich_Schiller,Friedrich Schiller,WRITER,0.0,M,,False,114,30.176546057730352,Marbach am Neckar,48.93333333,9.25,1256326.0,Germany,1759-11-10,1759.0,Weimar,50.98111111,11.32944444,47198.0,Germany,1805-05-09,1805.0,marbach-am-neckar,weimar,False,13.30464891950101,46.0,417170,4.224784198884789,84.574908,2,2,1
12425,Q34661,12425,Gustav_Klimt,Gustav Klimt,PAINTER,0.0,M,,False,92,30.158015711261577,"Baumgarten, Vienna",48.20638889,16.27555556,1379108.0,Austria,1862-07-14,1862.0,Vienna,48.20833333,16.3725,55866.0,Austria,1918-02-06,1918.0,baumgarten-vienna,vienna,False,14.20601050901091,56.0,629919,3.3892285844670043,84.522974,1,4,3
44887,Q7351,44887,Robert_Schumann,Robert Schumann,COMPOSER,0.0,M,,False,102,30.14921914694659,Zwickau,50.71666667,12.5,58557.0,Germany,1810-06-08,1810.0,Bonn,50.73333333,7.1,3295.0,Germany,1856-07-29,1856.0,zwickau,bonn,False,14.335792321342712,46.0,424704,3.523621790226513,84.49832,3,3,2
24755,Q80516,24755,Pope_Julius_II,Pope Julius II,RELIGIOUS FIGURE,0.0,M,,False,87,30.14823895181313,Albisola Superiore,44.33944444,8.52694444,6570076.0,Italy,1443-12-05,1443.0,Rome,41.89333333,12.48277778,25458.0,Italy,1513-02-21,1513.0,albisola-superiore,rome,False,11.574824339910704,70.0,464402,3.3623499228925424,84.495573,1,2,1
104743,Q45068,104743,Carl_XVI_Gustaf_of_Sweden,Carl XVI Gustaf of Sweden,POLITICIAN,0.0,M,,True,90,30.1401554603779,Haga Palace,59.36361111,18.03944444,5790660.0,Sweden,1946-04-30,1946.0,,,,,,,,haga-palace,,False,16.796575225375584,79.0,706986,2.711414398660385,84.472918,5,5,4
27069,Q6512,27069,Søren_Kierkegaard,Søren Kierkegaard,PHILOSOPHER,0.0,M,,False,113,30.137496264309004,Copenhagen,55.67611111,12.56833333,5166.0,Denmark,1813-05-05,1813.0,Copenhagen,55.67611111,12.56833333,5166.0,Denmark,1855-11-11,1855.0,copenhagen,copenhagen,False,13.36355123440354,42.0,499995,4.431131040011401,84.465465,2,2,1
21018,Q7199,21018,Marcel_Proust,Marcel Proust,WRITER,0.0,M,,False,138,30.11159494511965,Paris,48.85666667,2.35222222,22989.0,France,1871-07-10,1871.0,Paris,48.85666667,2.35222222,22989.0,France,1922-11-18,1922.0,paris,paris,False,12.169875048558788,51.0,523308,4.67466945271803,84.392872,1,2,1
1600,Q1769,1600,Severus_Alexander,Severus Alexander,POLITICIAN,0.0,M,,False,75,30.10905240715157,Arqa,34.53055556,36.04583333,178790.0,Lebanon,0208-10-01,208.0,Mainz,49.99944444,8.27361111,20537.0,Germany,0235-03-19,235.0,arqa,mainz,False,15.518114370626574,27.0,258345,2.5983669809803898,84.385746,3,3,2
57876,Q936976,57876,Henry_IV_of_France,Henry IV of France,POLITICIAN,0.0,M,,False,85,30.099558036369416,Château de Pau,43.29472222,-0.375,1276053.0,France,1553-12-13,1553.0,Louvre Palace,48.86111111,2.33638889,6029223.0,France,1610-05-14,1610.0,chateau-de-pau,louvre-palace,False,9.081748467291414,57.0,902681,3.8679473951845584,84.359136,1,2,1
24509,Q37463,24509,Pierre_Curie,Pierre Curie,PHYSICIST,0.0,M,,False,114,30.09773725246232,Paris,48.85666667,2.35222222,22989.0,France,1859-05-15,1859.0,Paris,48.85666667,2.35222222,22989.0,France,1906-04-19,1906.0,paris,paris,False,15.950013689396314,47.0,336575,3.772262751869905,84.354033,2,2,1
80749,Q37731,80749,Uthman,Uthman,POLITICIAN,0.0,M,,False,96,30.09175313795883,Hejaz,23.0,40.0,184235.0,Saudi Arabia,0574-01-01,574.0,Medina,24.47,39.61,36636.0,Saudi Arabia,0656-06-17,656.0,hejaz,medina,False,9.088609285542072,82.0,792365,4.556964015498084,84.337262,1,3,2
84508,Q57109,84508,Josef_Mengele,Josef Mengele,PHYSICIAN,0.0,M,,False,70,30.09039765287711,Günzburg,48.45266667,10.27133333,1304505.0,Germany,1911-03-16,1911.0,Bertioga,-23.85472222,-46.13888889,998764.0,Brazil,1979-02-07,1979.0,gunzburg,bertioga,False,11.051722781561802,68.0,2037122,3.1748458214984097,84.333463,1,3,2
14092,Q182897,14092,Prince_Henry_the_Navigator,Prince Henry the Navigator,EXPLORER,0.0,M,,False,66,30.087645727336778,Porto,41.16214167,-8.62195278,100715.0,Portugal,1394-03-04,1394.0,Sagres (Vila do Bispo),37.01,-8.939,13344813.0,Portugal,1460-11-13,1460.0,porto,sagres-vila-do-bispo,False,19.12001318793029,66.0,167489,2.023239723613772,84.32575,5,8,7
37869,Q132716,37869,Pope_Leo_XI,Pope Leo XI,RELIGIOUS FIGURE,0.0,M,,False,79,30.08602799231472,Florence,43.77138889,11.25416667,11525.0,Italy,1535-06-02,1535.0,Rome,41.89333333,12.48277778,25458.0,Italy,1605-04-27,1605.0,florence,rome,False,14.239720092930806,70.0,288633,2.7351012213148427,84.321216,2,2,1
19989,Q159934,19989,Murad_III,Murad III,POLITICIAN,0.0,M,,False,74,30.076147455096184,Manisa,38.61444444,27.42916667,1328854.0,Türkiye,1546-07-04,1546.0,Topkapı Palace,41.013,28.984,252534.0,Türkiye,1595-01-16,1595.0,manisa,topkapi-palace,False,10.6444150318751,49.0,703836,3.248830211220385,84.293524,4,5,4
1527,Q114749,1527,Ahmed_I,Ahmed I,POLITICIAN,0.0,M,,False,72,30.05485150575323,Manisa,38.61444444,27.42916667,1328854.0,Türkiye,1590-04-18,1590.0,Topkapı Palace,41.013,28.984,252534.0,Türkiye,1617-11-22,1617.0,manisa,topkapi-palace,False,10.643993391349367,27.0,757395,3.153611124649071,84.233839,5,7,6
